"","Year","Month","Day","Hour","AQI","RawConc","date","YearName","Month_Name"
"24661",2017,5,14,12,158,73,2017-05-14 12:00:00,"2017","May"
"24662",2017,5,14,13,158,70,2017-05-14 13:00:00,"2017","May"
"24663",2017,5,14,14,158,71,2017-05-14 14:00:00,"2017","May"
"24664",2017,5,14,15,164,96,2017-05-14 15:00:00,"2017","May"
"24665",2017,5,14,16,169,102,2017-05-14 16:00:00,"2017","May"
"24666",2017,5,14,17,166,78,2017-05-14 17:00:00,"2017","May"
"24667",2017,5,14,18,164,74,2017-05-14 18:00:00,"2017","May"
"24668",2017,5,14,19,162,72,2017-05-14 19:00:00,"2017","May"
"24669",2017,5,14,20,161,71,2017-05-14 20:00:00,"2017","May"
"24670",2017,5,14,21,159,63,2017-05-14 21:00:00,"2017","May"
"24671",2017,5,14,22,155,56,2017-05-14 22:00:00,"2017","May"
"24672",2017,5,14,23,153,54,2017-05-14 23:00:00,"2017","May"
"24673",2017,5,15,0,152,55,2017-05-15 00:00:00,"2017","May"
"24674",2017,5,15,1,135,42,2017-05-15 01:00:00,"2017","May"
"24675",2017,5,15,2,123,40,2017-05-15 02:00:00,"2017","May"
"24676",2017,5,15,3,136,55,2017-05-15 03:00:00,"2017","May"
"24677",2017,5,15,4,135,49,2017-05-15 04:00:00,"2017","May"
"24678",2017,5,15,5,137,51,2017-05-15 05:00:00,"2017","May"
"24679",2017,5,15,6,151,63,2017-05-15 06:00:00,"2017","May"
"24680",2017,5,15,7,148,53,2017-05-15 07:00:00,"2017","May"
"24681",2017,5,15,8,139,46,2017-05-15 08:00:00,"2017","May"
"24682",2017,5,15,9,130,41,2017-05-15 09:00:00,"2017","May"
"24683",2017,5,15,10,108,31,2017-05-15 10:00:00,"2017","May"
"24684",2017,5,15,11,95,28,2017-05-15 11:00:00,"2017","May"
"24685",2017,5,15,12,92,30,2017-05-15 12:00:00,"2017","May"
"24686",2017,5,15,13,88,28,2017-05-15 13:00:00,"2017","May"
"24687",2017,5,15,14,98,39,2017-05-15 14:00:00,"2017","May"
"24688",2017,5,15,15,97,34,2017-05-15 15:00:00,"2017","May"
"24689",2017,5,15,16,111,45,2017-05-15 16:00:00,"2017","May"
"24690",2017,5,15,17,120,47,2017-05-15 17:00:00,"2017","May"
"24691",2017,5,15,18,139,59,2017-05-15 18:00:00,"2017","May"
"24692",2017,5,15,19,143,54,2017-05-15 19:00:00,"2017","May"
"24693",2017,5,15,20,136,47,2017-05-15 20:00:00,"2017","May"
"24694",2017,5,15,21,134,48,2017-05-15 21:00:00,"2017","May"
"24695",2017,5,15,22,133,48,2017-05-15 22:00:00,"2017","May"
"24696",2017,5,15,23,132,48,2017-05-15 23:00:00,"2017","May"
"24697",2017,5,16,0,152,68,2017-05-16 00:00:00,"2017","May"
"24698",2017,5,16,1,153,59,2017-05-16 01:00:00,"2017","May"
"24699",2017,5,16,2,154,65,2017-05-16 02:00:00,"2017","May"
"24700",2017,5,16,3,155,69,2017-05-16 03:00:00,"2017","May"
"24701",2017,5,16,4,154,60,2017-05-16 04:00:00,"2017","May"
"24702",2017,5,16,5,152,51,2017-05-16 05:00:00,"2017","May"
"24703",2017,5,16,6,152,53,2017-05-16 06:00:00,"2017","May"
"24704",2017,5,16,7,152,62,2017-05-16 07:00:00,"2017","May"
"24705",2017,5,16,8,151,51,2017-05-16 08:00:00,"2017","May"
"24706",2017,5,16,9,147,50,2017-05-16 09:00:00,"2017","May"
"24707",2017,5,16,10,135,43,2017-05-16 10:00:00,"2017","May"
"24708",2017,5,16,11,119,37,2017-05-16 11:00:00,"2017","May"
"24709",2017,5,16,12,107,34,2017-05-16 12:00:00,"2017","May"
"24710",2017,5,16,13,102,34,2017-05-16 13:00:00,"2017","May"
"24711",2017,5,16,14,95,30,2017-05-16 14:00:00,"2017","May"
"24712",2017,5,16,15,88,26,2017-05-16 15:00:00,"2017","May"
"24713",2017,5,16,16,86,28,2017-05-16 16:00:00,"2017","May"
"24714",2017,5,16,17,135,70,2017-05-16 17:00:00,"2017","May"
"24715",2017,5,16,18,149,61,2017-05-16 18:00:00,"2017","May"
"24716",2017,5,16,19,153,63,2017-05-16 19:00:00,"2017","May"
"24717",2017,5,16,20,153,58,2017-05-16 20:00:00,"2017","May"
"24718",2017,5,16,21,152,56,2017-05-16 21:00:00,"2017","May"
"24719",2017,5,16,22,156,75,2017-05-16 22:00:00,"2017","May"
"24720",2017,5,16,23,158,73,2017-05-16 23:00:00,"2017","May"
"24721",2017,5,17,0,161,81,2017-05-17 00:00:00,"2017","May"
"24722",2017,5,17,1,162,78,2017-05-17 01:00:00,"2017","May"
"24723",2017,5,17,2,160,68,2017-05-17 02:00:00,"2017","May"
"24724",2017,5,17,3,154,52,2017-05-17 03:00:00,"2017","May"
"24725",2017,5,17,4,153,52,2017-05-17 04:00:00,"2017","May"
"24726",2017,5,17,5,153,57,2017-05-17 05:00:00,"2017","May"
"24727",2017,5,17,6,150,50,2017-05-17 06:00:00,"2017","May"
"24728",2017,5,17,7,153,64,2017-05-17 07:00:00,"2017","May"
"24729",2017,5,17,8,153,62,2017-05-17 08:00:00,"2017","May"
"24730",2017,5,17,9,153,59,2017-05-17 09:00:00,"2017","May"
"24731",2017,5,17,10,153,60,2017-05-17 10:00:00,"2017","May"
"24732",2017,5,17,11,152,54,2017-05-17 11:00:00,"2017","May"
"24733",2017,5,17,12,153,63,2017-05-17 12:00:00,"2017","May"
"24734",2017,5,17,13,153,59,2017-05-17 13:00:00,"2017","May"
"24735",2017,5,17,14,153,59,2017-05-17 14:00:00,"2017","May"
"24736",2017,5,17,15,153,59,2017-05-17 15:00:00,"2017","May"
"24737",2017,5,23,20,84,27,2017-05-23 20:00:00,"2017","May"
"24738",2017,5,23,21,87,31,2017-05-23 21:00:00,"2017","May"
"24739",2017,5,23,22,90,34,2017-05-23 22:00:00,"2017","May"
"24740",2017,5,23,23,89,29,2017-05-23 23:00:00,"2017","May"
"24741",2017,5,24,0,91,34,2017-05-24 00:00:00,"2017","May"
"24742",2017,5,24,1,92,32,2017-05-24 01:00:00,"2017","May"
"24743",2017,5,24,2,89,26,2017-05-24 02:00:00,"2017","May"
"24744",2017,5,24,3,88,28,2017-05-24 03:00:00,"2017","May"
"24745",2017,5,24,4,84,24,2017-05-24 04:00:00,"2017","May"
"24746",2017,5,24,5,73,18,2017-05-24 05:00:00,"2017","May"
"24747",2017,5,24,6,66,16,2017-05-24 06:00:00,"2017","May"
"24748",2017,5,24,7,66,19,2017-05-24 07:00:00,"2017","May"
"24749",2017,5,24,8,63,17,2017-05-24 08:00:00,"2017","May"
"24750",2017,5,24,9,61,16,2017-05-24 09:00:00,"2017","May"
"24751",2017,5,24,10,66,21,2017-05-24 10:00:00,"2017","May"
"24752",2017,5,24,11,67,21,2017-05-24 11:00:00,"2017","May"
"24753",2017,5,24,12,77,29,2017-05-24 12:00:00,"2017","May"
"24754",2017,5,24,13,78,26,2017-05-24 13:00:00,"2017","May"
"24755",2017,5,24,14,77,24,2017-05-24 14:00:00,"2017","May"
"24756",2017,5,24,15,76,24,2017-05-24 15:00:00,"2017","May"
"24757",2017,5,24,16,82,30,2017-05-24 16:00:00,"2017","May"
"24758",2017,5,24,17,84,29,2017-05-24 17:00:00,"2017","May"
"24759",2017,5,24,18,89,32,2017-05-24 18:00:00,"2017","May"
"24760",2017,5,24,19,88,29,2017-05-24 19:00:00,"2017","May"
"24761",2017,5,24,20,97,39,2017-05-24 20:00:00,"2017","May"
"24762",2017,5,24,21,106,41,2017-05-24 21:00:00,"2017","May"
"24763",2017,5,24,22,108,39,2017-05-24 22:00:00,"2017","May"
"24764",2017,5,24,23,101,33,2017-05-24 23:00:00,"2017","May"
"24765",2017,5,25,0,98,33,2017-05-25 00:00:00,"2017","May"
"24766",2017,5,25,1,104,40,2017-05-25 01:00:00,"2017","May"
"24767",2017,5,25,2,103,36,2017-05-25 02:00:00,"2017","May"
"24768",2017,5,25,3,104,38,2017-05-25 03:00:00,"2017","May"
"24769",2017,5,25,4,126,55,2017-05-25 04:00:00,"2017","May"
"24770",2017,5,25,5,164,117,2017-05-25 05:00:00,"2017","May"
"24771",2017,5,25,6,177,129,2017-05-25 06:00:00,"2017","May"
"24772",2017,5,25,7,182,127,2017-05-25 07:00:00,"2017","May"
"24773",2017,5,25,8,181,111,2017-05-25 08:00:00,"2017","May"
"24774",2017,5,25,9,176,94,2017-05-25 09:00:00,"2017","May"
"24775",2017,5,25,11,171,91,2017-05-25 11:00:00,"2017","May"
"24776",2017,5,25,12,164,70,2017-05-25 12:00:00,"2017","May"
"24777",2017,5,25,13,158,58,2017-05-25 13:00:00,"2017","May"
"24778",2017,5,25,14,158,68,2017-05-25 14:00:00,"2017","May"
"24779",2017,5,25,15,156,62,2017-05-25 15:00:00,"2017","May"
"24780",2017,5,25,16,154,57,2017-05-25 16:00:00,"2017","May"
"24781",2017,5,25,17,153,57,2017-05-25 17:00:00,"2017","May"
"24782",2017,5,25,18,153,60,2017-05-25 18:00:00,"2017","May"
"24783",2017,5,25,19,148,50,2017-05-25 19:00:00,"2017","May"
"24784",2017,5,25,20,135,44,2017-05-25 20:00:00,"2017","May"
"24785",2017,5,25,21,143,56,2017-05-25 21:00:00,"2017","May"
"24786",2017,5,25,22,152,63,2017-05-25 22:00:00,"2017","May"
"24787",2017,5,25,23,152,59,2017-05-25 23:00:00,"2017","May"
"24788",2017,5,26,0,152,58,2017-05-26 00:00:00,"2017","May"
"24789",2017,5,26,1,145,46,2017-05-26 01:00:00,"2017","May"
"24790",2017,5,26,2,141,47,2017-05-26 02:00:00,"2017","May"
"24791",2017,5,26,3,136,45,2017-05-26 03:00:00,"2017","May"
"24792",2017,5,26,4,137,52,2017-05-26 04:00:00,"2017","May"
"24793",2017,5,26,5,125,38,2017-05-26 05:00:00,"2017","May"
"24794",2017,5,26,6,117,38,2017-05-26 06:00:00,"2017","May"
"24795",2017,5,26,7,118,43,2017-05-26 07:00:00,"2017","May"
"24796",2017,5,26,8,118,42,2017-05-26 08:00:00,"2017","May"
"24797",2017,5,26,9,117,42,2017-05-26 09:00:00,"2017","May"
"24798",2017,5,26,10,120,45,2017-05-26 10:00:00,"2017","May"
"24799",2017,5,26,11,120,43,2017-05-26 11:00:00,"2017","May"
"24800",2017,5,26,12,125,51,2017-05-26 12:00:00,"2017","May"
"24801",2017,5,26,13,127,48,2017-05-26 13:00:00,"2017","May"
"24802",2017,5,26,14,122,39,2017-05-26 14:00:00,"2017","May"
"24803",2017,5,26,15,117,37,2017-05-26 15:00:00,"2017","May"
"24804",2017,5,26,16,113,37,2017-05-26 16:00:00,"2017","May"
"24805",2017,5,26,17,113,40,2017-05-26 17:00:00,"2017","May"
"24806",2017,5,26,18,104,32,2017-05-26 18:00:00,"2017","May"
"24807",2017,5,26,19,99,32,2017-05-26 19:00:00,"2017","May"
"24808",2017,5,26,20,94,30,2017-05-26 20:00:00,"2017","May"
"24809",2017,5,26,21,98,37,2017-05-26 21:00:00,"2017","May"
"24810",2017,5,26,22,102,38,2017-05-26 22:00:00,"2017","May"
"24811",2017,5,26,23,97,31,2017-05-26 23:00:00,"2017","May"
"24812",2017,5,27,0,95,32,2017-05-27 00:00:00,"2017","May"
"24813",2017,5,27,1,95,32,2017-05-27 01:00:00,"2017","May"
"24814",2017,5,27,2,103,44,2017-05-27 02:00:00,"2017","May"
"24815",2017,5,27,3,112,46,2017-05-27 03:00:00,"2017","May"
"24816",2017,5,27,4,117,46,2017-05-27 04:00:00,"2017","May"
"24817",2017,5,27,5,115,39,2017-05-27 05:00:00,"2017","May"
"24818",2017,5,27,6,119,46,2017-05-27 06:00:00,"2017","May"
"24819",2017,5,27,7,119,43,2017-05-27 07:00:00,"2017","May"
"24820",2017,5,27,8,117,41,2017-05-27 08:00:00,"2017","May"
"24821",2017,5,27,9,127,52,2017-05-27 09:00:00,"2017","May"
"24822",2017,5,27,10,130,49,2017-05-27 10:00:00,"2017","May"
"24823",2017,5,27,11,134,52,2017-05-27 11:00:00,"2017","May"
"24824",2017,5,27,12,134,49,2017-05-27 12:00:00,"2017","May"
"24825",2017,5,27,13,134,51,2017-05-27 13:00:00,"2017","May"
"24826",2017,5,27,14,152,69,2017-05-27 14:00:00,"2017","May"
"24827",2017,5,27,15,153,59,2017-05-27 15:00:00,"2017","May"
"24828",2017,5,27,16,156,73,2017-05-27 16:00:00,"2017","May"
"24829",2017,5,27,17,158,74,2017-05-27 17:00:00,"2017","May"
"24830",2017,5,27,18,157,64,2017-05-27 18:00:00,"2017","May"
"24831",2017,5,27,19,156,65,2017-05-27 19:00:00,"2017","May"
"24832",2017,5,27,20,158,74,2017-05-27 20:00:00,"2017","May"
"24833",2017,5,27,21,160,80,2017-05-27 21:00:00,"2017","May"
"24834",2017,5,27,22,163,84,2017-05-27 22:00:00,"2017","May"
"24835",2017,5,27,23,163,81,2017-05-27 23:00:00,"2017","May"
"24836",2017,5,28,0,163,80,2017-05-28 00:00:00,"2017","May"
"24837",2017,5,28,1,165,88,2017-05-28 01:00:00,"2017","May"
"24838",2017,5,28,2,165,85,2017-05-28 02:00:00,"2017","May"
"24839",2017,5,28,3,168,97,2017-05-28 03:00:00,"2017","May"
"24840",2017,5,28,4,169,94,2017-05-28 04:00:00,"2017","May"
"24841",2017,5,28,5,166,75,2017-05-28 05:00:00,"2017","May"
"24842",2017,5,28,6,164,74,2017-05-28 06:00:00,"2017","May"
"24843",2017,5,28,7,161,64,2017-05-28 07:00:00,"2017","May"
"24844",2017,5,28,8,158,60,2017-05-28 08:00:00,"2017","May"
"24845",2017,5,28,9,155,57,2017-05-28 09:00:00,"2017","May"
"24846",2017,5,28,10,154,57,2017-05-28 10:00:00,"2017","May"
"24847",2017,5,28,11,154,63,2017-05-28 11:00:00,"2017","May"
"24848",2017,5,28,12,154,59,2017-05-28 12:00:00,"2017","May"
"24849",2017,5,28,13,156,73,2017-05-28 13:00:00,"2017","May"
"24850",2017,5,28,14,157,67,2017-05-28 14:00:00,"2017","May"
"24851",2017,5,28,15,158,75,2017-05-28 15:00:00,"2017","May"
"24852",2017,5,28,16,157,64,2017-05-28 16:00:00,"2017","May"
"24853",2017,5,28,17,156,63,2017-05-28 17:00:00,"2017","May"
"24854",2017,5,28,18,155,57,2017-05-28 18:00:00,"2017","May"
"24855",2017,5,28,19,152,49,2017-05-28 19:00:00,"2017","May"
"24856",2017,5,28,20,140,44,2017-05-28 20:00:00,"2017","May"
"24857",2017,5,28,21,133,44,2017-05-28 21:00:00,"2017","May"
"24858",2017,5,28,22,132,48,2017-05-28 22:00:00,"2017","May"
"24859",2017,5,28,23,116,36,2017-05-28 23:00:00,"2017","May"
"24860",2017,5,29,0,118,43,2017-05-29 00:00:00,"2017","May"
"24861",2017,5,29,1,110,36,2017-05-29 01:00:00,"2017","May"
"24862",2017,5,29,2,106,36,2017-05-29 02:00:00,"2017","May"
"24863",2017,5,29,3,97,31,2017-05-29 03:00:00,"2017","May"
"24864",2017,5,29,4,101,37,2017-05-29 04:00:00,"2017","May"
"24865",2017,5,29,5,100,35,2017-05-29 05:00:00,"2017","May"
"24866",2017,5,29,6,100,35,2017-05-29 06:00:00,"2017","May"
"24867",2017,5,29,7,100,35,2017-05-29 07:00:00,"2017","May"
"24868",2017,5,29,8,97,32,2017-05-29 08:00:00,"2017","May"
"24869",2017,5,29,9,96,33,2017-05-29 09:00:00,"2017","May"
"24870",2017,5,29,10,102,41,2017-05-29 10:00:00,"2017","May"
"24871",2017,5,29,11,104,39,2017-05-29 11:00:00,"2017","May"
"24872",2017,5,29,12,107,42,2017-05-29 12:00:00,"2017","May"
"24873",2017,5,29,13,117,48,2017-05-29 13:00:00,"2017","May"
"24874",2017,5,29,14,127,51,2017-05-29 14:00:00,"2017","May"
"24875",2017,5,29,15,123,43,2017-05-29 15:00:00,"2017","May"
"24876",2017,5,29,16,143,61,2017-05-29 16:00:00,"2017","May"
"24877",2017,5,29,17,139,49,2017-05-29 17:00:00,"2017","May"
"24878",2017,5,29,18,143,54,2017-05-29 18:00:00,"2017","May"
"24879",2017,5,29,19,134,45,2017-05-29 19:00:00,"2017","May"
"24880",2017,5,29,20,122,38,2017-05-29 20:00:00,"2017","May"
"24881",2017,5,29,21,128,49,2017-05-29 21:00:00,"2017","May"
"24882",2017,5,29,22,127,45,2017-05-29 22:00:00,"2017","May"
"24883",2017,5,29,23,130,49,2017-05-29 23:00:00,"2017","May"
"24884",2017,5,30,0,137,55,2017-05-30 00:00:00,"2017","May"
"24885",2017,5,30,1,144,58,2017-05-30 01:00:00,"2017","May"
"24886",2017,5,30,2,151,61,2017-05-30 02:00:00,"2017","May"
"24887",2017,5,30,3,152,59,2017-05-30 03:00:00,"2017","May"
"24888",2017,5,30,4,152,58,2017-05-30 04:00:00,"2017","May"
"24889",2017,5,30,5,155,68,2017-05-30 05:00:00,"2017","May"
"24890",2017,5,30,6,155,66,2017-05-30 06:00:00,"2017","May"
"24891",2017,5,30,7,156,66,2017-05-30 07:00:00,"2017","May"
"24892",2017,5,30,8,155,61,2017-05-30 08:00:00,"2017","May"
"24893",2017,5,30,9,155,62,2017-05-30 09:00:00,"2017","May"
"24894",2017,5,30,10,155,68,2017-05-30 10:00:00,"2017","May"
"24895",2017,5,30,11,155,66,2017-05-30 11:00:00,"2017","May"
"24896",2017,5,30,12,155,63,2017-05-30 12:00:00,"2017","May"
"24897",2017,5,30,13,155,59,2017-05-30 13:00:00,"2017","May"
"24898",2017,5,30,14,154,53,2017-05-30 14:00:00,"2017","May"
"24899",2017,5,30,15,155,68,2017-05-30 15:00:00,"2017","May"
"24900",2017,5,30,16,153,53,2017-05-30 16:00:00,"2017","May"
"24901",2017,5,30,17,154,64,2017-05-30 17:00:00,"2017","May"
"24902",2017,5,30,18,154,61,2017-05-30 18:00:00,"2017","May"
"24903",2017,5,30,19,153,56,2017-05-30 19:00:00,"2017","May"
"24904",2017,5,30,20,153,55,2017-05-30 20:00:00,"2017","May"
"24905",2017,5,30,21,152,56,2017-05-30 21:00:00,"2017","May"
"24906",2017,5,30,22,152,59,2017-05-30 22:00:00,"2017","May"
"24907",2017,5,30,23,153,63,2017-05-30 23:00:00,"2017","May"
"24908",2017,5,31,0,153,60,2017-05-31 00:00:00,"2017","May"
"24909",2017,5,31,1,153,60,2017-05-31 01:00:00,"2017","May"
"24910",2017,5,31,2,154,64,2017-05-31 02:00:00,"2017","May"
"24911",2017,5,31,3,153,55,2017-05-31 03:00:00,"2017","May"
"24912",2017,5,31,4,152,51,2017-05-31 04:00:00,"2017","May"
"24913",2017,5,31,5,146,46,2017-05-31 05:00:00,"2017","May"
"24914",2017,5,31,6,143,50,2017-05-31 06:00:00,"2017","May"
"24915",2017,5,31,7,148,59,2017-05-31 07:00:00,"2017","May"
"24916",2017,5,31,8,147,54,2017-05-31 08:00:00,"2017","May"
"24917",2017,5,31,9,161,96,2017-05-31 09:00:00,"2017","May"
"24918",2017,5,31,10,157,58,2017-05-31 10:00:00,"2017","May"
"24919",2017,5,31,11,160,81,2017-05-31 11:00:00,"2017","May"
"24920",2017,5,31,12,156,58,2017-05-31 12:00:00,"2017","May"
"24921",2017,5,31,13,155,59,2017-05-31 13:00:00,"2017","May"
"24922",2017,5,31,14,156,68,2017-05-31 14:00:00,"2017","May"
"24923",2017,5,31,15,171,125,2017-05-31 15:00:00,"2017","May"
"24924",2017,5,31,16,181,131,2017-05-31 16:00:00,"2017","May"
"24925",2017,5,31,17,186,133,2017-05-31 17:00:00,"2017","May"
"24926",2017,5,31,18,188,133,2017-05-31 18:00:00,"2017","May"
"24927",2017,5,31,19,194,151,2017-05-31 19:00:00,"2017","May"
"24928",2017,5,31,20,197,149,2017-05-31 20:00:00,"2017","May"
"24929",2017,5,31,21,186,101,2017-05-31 21:00:00,"2017","May"
"24930",2017,5,31,22,176,87,2017-05-31 22:00:00,"2017","May"
"24931",2017,5,31,23,170,79,2017-05-31 23:00:00,"2017","May"
"24932",2017,6,1,0,169,90,2017-06-01 00:00:00,"2017","June"
"24933",2017,6,1,1,188,162,2017-06-01 01:00:00,"2017","June"
"24934",2017,6,1,2,190,137,2017-06-01 02:00:00,"2017","June"
"24935",2017,6,1,3,179,86,2017-06-01 03:00:00,"2017","June"
"24936",2017,6,1,4,167,64,2017-06-01 04:00:00,"2017","June"
"24937",2017,6,1,5,160,61,2017-06-01 05:00:00,"2017","June"
"24938",2017,6,1,6,157,62,2017-06-01 06:00:00,"2017","June"
"24939",2017,6,1,7,156,61,2017-06-01 07:00:00,"2017","June"
"24940",2017,6,1,8,147,44,2017-06-01 08:00:00,"2017","June"
"24941",2017,6,1,9,142,50,2017-06-01 09:00:00,"2017","June"
"24942",2017,6,1,10,128,41,2017-06-01 10:00:00,"2017","June"
"24943",2017,6,1,11,126,45,2017-06-01 11:00:00,"2017","June"
"24944",2017,6,1,12,121,42,2017-06-01 12:00:00,"2017","June"
"24945",2017,6,1,13,125,47,2017-06-01 13:00:00,"2017","June"
"24946",2017,6,1,14,129,48,2017-06-01 14:00:00,"2017","June"
"24947",2017,6,1,15,127,45,2017-06-01 15:00:00,"2017","June"
"24948",2017,6,1,16,129,49,2017-06-01 16:00:00,"2017","June"
"24949",2017,6,1,17,131,49,2017-06-01 17:00:00,"2017","June"
"24950",2017,6,1,18,137,55,2017-06-01 18:00:00,"2017","June"
"24951",2017,6,1,19,133,46,2017-06-01 19:00:00,"2017","June"
"24952",2017,6,1,20,137,55,2017-06-01 20:00:00,"2017","June"
"24953",2017,6,1,21,137,51,2017-06-01 21:00:00,"2017","June"
"24954",2017,6,1,22,134,45,2017-06-01 22:00:00,"2017","June"
"24955",2017,6,1,23,129,41,2017-06-01 23:00:00,"2017","June"
"24956",2017,6,2,0,131,49,2017-06-02 00:00:00,"2017","June"
"24957",2017,6,2,1,128,43,2017-06-02 01:00:00,"2017","June"
"24958",2017,6,2,2,126,44,2017-06-02 02:00:00,"2017","June"
"24959",2017,6,2,3,124,42,2017-06-02 03:00:00,"2017","June"
"24960",2017,6,2,4,123,44,2017-06-02 04:00:00,"2017","June"
"24961",2017,6,2,5,121,41,2017-06-02 05:00:00,"2017","June"
"24962",2017,6,2,6,116,38,2017-06-02 06:00:00,"2017","June"
"24963",2017,6,2,7,119,46,2017-06-02 07:00:00,"2017","June"
"24964",2017,6,2,8,122,48,2017-06-02 08:00:00,"2017","June"
"24965",2017,6,2,9,122,45,2017-06-02 09:00:00,"2017","June"
"24966",2017,6,2,10,122,44,2017-06-02 10:00:00,"2017","June"
"24967",2017,6,2,11,124,47,2017-06-02 11:00:00,"2017","June"
"24968",2017,6,2,12,130,53,2017-06-02 12:00:00,"2017","June"
"24969",2017,6,2,13,135,54,2017-06-02 13:00:00,"2017","June"
"24970",2017,6,2,14,136,50,2017-06-02 14:00:00,"2017","June"
"24971",2017,6,2,15,132,45,2017-06-02 15:00:00,"2017","June"
"24972",2017,6,2,16,131,46,2017-06-02 16:00:00,"2017","June"
"24973",2017,6,2,17,130,47,2017-06-02 17:00:00,"2017","June"
"24974",2017,6,2,18,136,57,2017-06-02 18:00:00,"2017","June"
"24975",2017,6,2,19,137,51,2017-06-02 19:00:00,"2017","June"
"24976",2017,6,2,20,140,55,2017-06-02 20:00:00,"2017","June"
"24977",2017,6,2,21,138,47,2017-06-02 21:00:00,"2017","June"
"24978",2017,6,2,22,134,44,2017-06-02 22:00:00,"2017","June"
"24979",2017,6,2,23,128,41,2017-06-02 23:00:00,"2017","June"
"24980",2017,6,3,0,125,42,2017-06-03 00:00:00,"2017","June"
"24981",2017,6,3,1,118,38,2017-06-03 01:00:00,"2017","June"
"24982",2017,6,3,2,110,35,2017-06-03 02:00:00,"2017","June"
"24983",2017,6,3,3,112,41,2017-06-03 03:00:00,"2017","June"
"24984",2017,6,3,4,108,36,2017-06-03 04:00:00,"2017","June"
"24985",2017,6,3,5,107,37,2017-06-03 05:00:00,"2017","June"
"24986",2017,6,3,6,104,35,2017-06-03 06:00:00,"2017","June"
"24987",2017,6,3,7,111,45,2017-06-03 07:00:00,"2017","June"
"24988",2017,6,3,8,114,44,2017-06-03 08:00:00,"2017","June"
"24989",2017,6,3,9,117,46,2017-06-03 09:00:00,"2017","June"
"24990",2017,6,3,10,118,45,2017-06-03 10:00:00,"2017","June"
"24991",2017,6,3,11,116,38,2017-06-03 11:00:00,"2017","June"
"24992",2017,6,3,12,115,41,2017-06-03 12:00:00,"2017","June"
"24993",2017,6,3,13,116,43,2017-06-03 13:00:00,"2017","June"
"24994",2017,6,3,14,116,41,2017-06-03 14:00:00,"2017","June"
"24995",2017,6,3,15,116,42,2017-06-03 15:00:00,"2017","June"
"24996",2017,6,3,16,118,45,2017-06-03 16:00:00,"2017","June"
"24997",2017,6,3,17,123,49,2017-06-03 17:00:00,"2017","June"
"24998",2017,6,3,18,122,43,2017-06-03 18:00:00,"2017","June"
"24999",2017,6,3,19,124,48,2017-06-03 19:00:00,"2017","June"
"25000",2017,6,3,20,124,45,2017-06-03 20:00:00,"2017","June"
"25001",2017,6,3,21,126,49,2017-06-03 21:00:00,"2017","June"
"25002",2017,6,4,11,119,41,2017-06-04 11:00:00,"2017","June"
"25003",2017,6,4,12,117,41,2017-06-04 12:00:00,"2017","June"
"25004",2017,6,4,14,115,39,2017-06-04 14:00:00,"2017","June"
"25005",2017,6,4,15,117,44,2017-06-04 15:00:00,"2017","June"
"25006",2017,6,4,16,114,38,2017-06-04 16:00:00,"2017","June"
"25007",2017,6,4,17,112,37,2017-06-04 17:00:00,"2017","June"
"25008",2017,6,4,18,122,54,2017-06-04 18:00:00,"2017","June"
"25009",2017,6,4,19,133,56,2017-06-04 19:00:00,"2017","June"
"25010",2017,6,4,20,131,46,2017-06-04 20:00:00,"2017","June"
"25011",2017,6,4,21,124,40,2017-06-04 21:00:00,"2017","June"
"25012",2017,6,4,22,128,49,2017-06-04 22:00:00,"2017","June"
"25013",2017,6,4,23,125,43,2017-06-04 23:00:00,"2017","June"
"25014",2017,6,5,0,126,46,2017-06-05 00:00:00,"2017","June"
"25015",2017,6,5,1,130,51,2017-06-05 01:00:00,"2017","June"
"25016",2017,6,5,2,132,50,2017-06-05 02:00:00,"2017","June"
"25017",2017,6,5,3,134,50,2017-06-05 03:00:00,"2017","June"
"25018",2017,6,5,4,138,54,2017-06-05 04:00:00,"2017","June"
"25019",2017,6,5,5,139,52,2017-06-05 05:00:00,"2017","June"
"25020",2017,6,5,6,139,51,2017-06-05 06:00:00,"2017","June"
"25021",2017,6,5,7,136,48,2017-06-05 07:00:00,"2017","June"
"25022",2017,6,5,8,131,42,2017-06-05 08:00:00,"2017","June"
"25023",2017,6,5,9,129,43,2017-06-05 09:00:00,"2017","June"
"25024",2017,6,5,10,127,44,2017-06-05 10:00:00,"2017","June"
"25025",2017,6,5,11,126,43,2017-06-05 11:00:00,"2017","June"
"25026",2017,6,5,12,125,44,2017-06-05 12:00:00,"2017","June"
"25027",2017,6,5,13,129,53,2017-06-05 13:00:00,"2017","June"
"25028",2017,6,5,14,127,43,2017-06-05 14:00:00,"2017","June"
"25029",2017,6,5,15,128,49,2017-06-05 15:00:00,"2017","June"
"25030",2017,6,5,16,133,55,2017-06-05 16:00:00,"2017","June"
"25031",2017,6,5,17,134,51,2017-06-05 17:00:00,"2017","June"
"25032",2017,6,5,18,133,46,2017-06-05 18:00:00,"2017","June"
"25033",2017,6,5,19,131,46,2017-06-05 19:00:00,"2017","June"
"25034",2017,6,5,20,127,41,2017-06-05 20:00:00,"2017","June"
"25035",2017,6,5,21,124,41,2017-06-05 21:00:00,"2017","June"
"25036",2017,6,5,22,119,39,2017-06-05 22:00:00,"2017","June"
"25037",2017,6,5,23,119,43,2017-06-05 23:00:00,"2017","June"
